Edad,Rol,Zona,Tipo de siniestro,Dia de la semana,Hora,Tipo de Vehiculo,X,Y,Dia,Mes,isMale,isHeridoLeve
6.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,11,AUTO,574940,6137055,13,7,True,True
54.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,11,AUTO,574940,6137055,13,7,True,True
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,11,MOTO CON CASCO,573450,6139710,13,7,True,True
48.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,11,MOTO,575955,6139715,13,7,True,True
60.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,16,MOTO,575485,6137470,13,7,False,True
22.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,15,MOTO CON CASCO,576900,6142990,13,7,False,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,15,MOTO CON CASCO,576900,6142990,13,7,True,True
53.0, CONDUCTOR,URBANA, COLISION CON OBSTI�CULO EN CALZADA, LUNES,15,MOTO CON CASCO,570940,6149055,13,7,True,True
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,17,MOTO CON CASCO,576195,6136855,13,7,True,True
39.0, PASAJERO,URBANA, CAIDA, LUNES,16,OMNIBUS,576135,6140245,13,7,False,True
72.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,17,AUTO,572335,6144615,13,7,True,True
0.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,17,OMNIBUS,576870,6135270,13,7,False,True
60.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,17,MOTO CON CASCO,577195,6143660,13,7,True,True
66.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,18,MOTO,580655,6141700,13,7,True,True
46.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,20,MOTO CON CASCO,579905,6149760,13,7,True,True
33.0, CONDUCTOR,URBANA, ATROPELLO DE ANIMALES, LUNES,19,MOTO,566995,6139055,13,7,True,True
35.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,11,BICICLETA,575765,6136800,13,7,True,True
38.0, CONDUCTOR,URBANA, CAIDA, MARTES,8,MOTO CON CASCO,578720,6146925,14,7,False,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,8,MOTO CON CASCO,576975,6139840,14,7,True,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,13,MOTO,577920,6143455,14,7,True,True
53.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,13,MOTO CON CASCO,570845,6142525,14,7,True,True
35.0, PASAJERO,URBANA, CAIDA, MARTES,12,OMNIBUS,578450,6140415,14,7,False,True
2.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,13,CAMIONETA,577630,6141820,14,7,True,True
36.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,14,MOTO,577545,6141960,14,7,True,False
83.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,18,MOTO,570265,6142770,14,7,True,False
16.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,18,MOTO,578970,6137685,14,7,True,True
23.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,19,BICICLETA,567640,6144170,14,7,True,False
20.0, CONDUCTOR,URBANA, DESPISTE, MARTES,21,MOTO CON CASCO,578065,6136900,14,7,False,True
19.0, CONDUCTOR,URBANA, COLISION CON OBSTI�CULO EN CALZADA, MARTES,21,AUTO,573395,6144290,14,7,True,True
20.0, CONDUCTOR,URBANA, DESPISTE, MARTES,23,MOTO CON CASCO,578965,6148220,14,7,True,True
37.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,0,MOTO CON CASCO,578735,6146930,15,7,True,True
25.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,9,AUTO,576315,6138010,15,7,False,True
29.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,9,AUTO,576315,6138010,15,7,False,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,CAMIONETA,570650,6142505,15,7,True,True
40.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,BICICLETA,570230,6148360,15,7,True,True
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,19,MOTO CON CASCO,577660,6142420,15,7,True,True
30.0, PASAJERO,URBANA, DESPISTE, MIERCOLES,22,OMNIBUS,567030,6139225,15,7,False,True
32.0, PASAJERO,URBANA, DESPISTE, MIERCOLES,22,OMNIBUS,567030,6139225,15,7,False,True
35.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,0,MOTO,575385,6146640,16,7,True,True
25.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,0,MOTO,575385,6146640,16,7,True,False
38.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,2,MOTO CON CASCO,577315,6137375,16,7,True,True
21.0, PASAJERO,RURAL, COLISION ENTRE VEHICULOS, JUEVES,0,CAMIONETA,580700,6140845,16,7,True,True
50.0, PASAJERO,RURAL, COLISION ENTRE VEHICULOS, JUEVES,0,AUTO,580700,6140845,16,7,True,True
29.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,6,CAMIONETA,572755,6137180,16,7,False,True
19.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,10,MOTO CON CASCO,577920,6143455,16,7,True,True
43.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,12,MOTO CON CASCO,578630,6146440,16,7,True,True
35.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,13,BICICLETA,574325,6138560,16,7,True,False
9.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, JUEVES,12,MOTO,574395,6140955,16,7,False,False
60.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, JUEVES,12,MOTO,574395,6140955,16,7,False,True
59.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, JUEVES,12,MOTO,574395,6140955,16,7,True,True
32.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,16,AUTO,574925,6141515,16,7,False,True
51.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,17,MOTO,575855,6141675,16,7,False,True
29.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,18,MOTO CON CASCO,573980,6139175,16,7,True,True
35.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,18,CAMIONETA,569670,6143890,16,7,False,True
7.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,18,CAMIONETA,569670,6143890,16,7,True,True
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,19,BICICLETA,576160,6137310,16,7,False,True
27.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,21,AUTO,570115,6148925,16,7,True,True
52.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,21,MOTO,568705,6145060,16,7,False,True
34.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,22,MOTO CON CASCO,577740,6136645,16,7,True,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,23,MOTO CON CASCO,576595,6145525,16,7,True,False
46.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,23,AUTO,575365,6137990,16,7,False,True
30.0, PEATON,URBANA, ATROPELLO DE PEATON, VIERNES,2,MOTO,572940,6136930,17,7,True,True
73.0, PEATON,URBANA, ATROPELLO DE PEATON, VIERNES,0,PEATON,581270,6139300,17,7,True,False
44.0, CONDUCTOR,URBANA, ATROPELLO DE PEATON, VIERNES,0,AUTO,581270,6139300,17,7,True,True
36.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, VIERNES,5,MOTO CON CASCO,563920,6143755,17,7,True,False
16.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,13,MOTO CON CASCO,573285,6145700,17,7,True,True
32.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,13,MOTO,577255,6143975,17,7,True,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,17,AUTO,579525,6137215,17,7,True,False
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,17,AUTO,579525,6137215,17,7,True,False
63.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, VIERNES,18,MOTO CON CASCO,568545,6139865,17,7,True,True
25.0, CONDUCTOR,URBANA, CAIDA, VIERNES,18,MOTO CON CASCO,571035,6147180,17,7,True,False
26.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,22,MOTO CON CASCO,575865,6143070,17,7,True,True
34.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,23,MOTO CON CASCO,579790,6143270,17,7,True,False
32.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, SABADO,7,MOTO CON CASCO,585850,6150445,18,7,True,True
43.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,9,CAMIONETA,578040,6138670,18,7,True,True
37.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,10,CAMIONETA,574210,6142545,18,7,True,True
25.0, CONDUCTOR,URBANA, COLISION CON OBSTI�CULO EN CALZADA, SABADO,14,MOTO CON CASCO,571355,6148140,18,7,True,True
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,14,MOTO CON CASCO,574140,6139345,18,7,True,True
31.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,14,MOTO CON CASCO,574140,6139345,18,7,True,True
34.0, CONDUCTOR,URBANA, CAIDA, SABADO,20,MOTO CON CASCO,573425,6140195,18,7,True,True
26.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,20,MOTO CON CASCO,578395,6142975,18,7,True,True
29.0, CONDUCTOR,URBANA, CAIDA, SABADO,21,MOTO CON CASCO,566575,6143085,18,7,True,True
41.0, PEATON,URBANA, CAIDA, SABADO,22,MOTO,570940,6149055,18,7,False,True
18.0, PASAJERO,SUBURBANA, CAIDA, DOMINGO,0,MOTO,560910,6140905,19,7,True,True
21.0, CONDUCTOR,SUBURBANA, CAIDA, DOMINGO,0,MOTO,560910,6140905,19,7,True,False
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,5,AUTO,572590,6137325,19,7,False,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,8,MOTO CON CASCO,574445,6140535,19,7,True,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,8,MOTO CON CASCO,576665,6141145,19,7,True,True
45.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,12,MOTO CON CASCO,575410,6137135,19,7,True,False
44.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,13,AUTO,572330,6145070,19,7,True,True
28.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,14,MOTO CON CASCO,575850,6143385,19,7,True,True
32.0, CONDUCTOR,URBANA, CAIDA, DOMINGO,14,MOTO CON CASCO,575440,6142305,19,7,True,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,16,MOTO CON CASCO,574100,6139630,19,7,True,True
22.0, CONDUCTOR,RURAL, COLISION ENTRE VEHICULOS, DOMINGO,16,MOTO CON CASCO,582165,6150215,19,7,True,True
33.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,17,MOTO CON CASCO,574815,6139745,19,7,True,False
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,18,MOTO CON CASCO,568225,6140625,19,7,True,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,19,MOTO,577890,6143345,19,7,True,True
45.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,18,MOTO CON CASCO,575575,6142740,19,7,True,False
17.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,21,MOTO,570540,6142235,19,7,False,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,21,MOTO CON CASCO,570540,6142235,19,7,True,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,21,MOTO CON CASCO,578875,6140520,19,7,True,True
31.0, CONDUCTOR,URBANA, ATROPELLO DE PEATON, DOMINGO,21,MOTO CON CASCO,574325,6138560,19,7,False,True
22.0, PEATON,URBANA, ATROPELLO DE PEATON, DOMINGO,21,MOTO,574325,6138560,19,7,True,True
44.0, CONDUCTOR,URBANA, ATROPELLO DE PEATON, DOMINGO,21,MOTO CON CASCO,574325,6138560,19,7,True,True
52.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,23,AUTO,573395,6144290,19,7,False,True
44.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,22,MOTO CON CASCO,577930,6136405,19,7,True,True
28.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,0,AUTO,574140,6137640,20,7,True,True
58.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,1,MOTO CON CASCO,586315,6139200,20,7,True,True
50.0, CONDUCTOR,RURAL, CAIDA, LUNES,5,MOTO CON CASCO,573850,6147940,20,7,True,False
43.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,6,MOTO CON CASCO,582630,6139345,20,7,True,True
51.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,6,MOTO CON CASCO,582630,6139345,20,7,True,True
25.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,7,MOTO CON CASCO,573850,6147940,20,7,True,True
31.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,7,MOTO CON CASCO,568310,6145260,20,7,True,True
63.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,9,AUTO,573345,6137265,20,7,False,True
68.0, PASAJERO,URBANA, CAIDA, LUNES,11,OMNIBUS,567595,6144935,20,7,False,True
20.0, PEATON,SUBURBANA, CAIDA, LUNES,17,MOTO,566155,6140750,20,7,True,True
36.0, CONDUCTOR,SUBURBANA, CAIDA, LUNES,17,MOTO CON CASCO,566155,6140750,20,7,True,True
29.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,16,MOTO CON CASCO,574635,6138660,20,7,True,True
75.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,14,MOTO,569280,6149745,20,7,False,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,18,BICICLETA,574745,6142235,20,7,False,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,20,MOTO,574275,6138840,20,7,True,True
17.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,18,MOTO,568245,6141145,20,7,False,True
35.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,19,BICICLETA,575760,6140505,20,7,True,True
60.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, LUNES,18,MOTO,568225,6140625,20,7,False,False
27.0, CONDUCTOR,SUBURBANA, ATROPELLO DE PEATON, LUNES,18,MOTO CON CASCO,568225,6140625,20,7,True,True
51.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,20,OMNIBUS,577565,6145065,20,7,False,True
16.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, LUNES,20,MOTO,577565,6145065,20,7,True,True
50.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,20,MOTO,577485,6138790,20,7,True,True
82.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,7,MOTO,576215,6141585,21,7,False,True
46.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,8,MOTO,576830,6137380,21,7,False,True
59.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,10,MOTO CON CASCO,577625,6143680,21,7,True,True
45.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,11,MOTO,579675,6143095,21,7,True,True
32.0, PASAJERO,URBANA, CAIDA, MARTES,11,OMNIBUS,577330,6142285,21,7,False,True
50.0, PASAJERO,URBANA, CAIDA, MARTES,11,OMNIBUS,577330,6142285,21,7,True,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,15,MOTO CON CASCO,570815,6144655,21,7,False,False
8.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,17,AUTO,575480,6136315,21,7,False,True
19.0, CONDUCTOR,RURAL, COLISION ENTRE VEHICULOS, MARTES,12,MOTO,573125,6151750,21,7,True,False
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,18,MOTO CON CASCO,575390,6143675,21,7,True,True
58.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,18,AUTO,575390,6143675,21,7,True,True
41.0, PASAJERO,URBANA, CAIDA, MARTES,17,OMNIBUS,577690,6139885,21,7,False,True
32.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,18,MOTO CON CASCO,571155,6144595,21,7,True,True
16.0, PASAJERO,URBANA, CAIDA, MARTES,18,MOTO,570155,6143405,21,7,False,True
23.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,20,MOTO,574310,6136815,21,7,False,True
25.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,21,MOTO CON CASCO,574725,6136850,21,7,False,True
34.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,19,AUTO,577890,6143345,21,7,False,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,5,MOTO CON CASCO,578720,6146925,21,7,True,True
33.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,0,MOTO,573615,6142430,22,7,True,True
22.0, CONDUCTOR,SUBURBANA, CAIDA, MIERCOLES,7,MOTO CON CASCO,580680,6149440,22,7,True,True
6.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,8,AUTO,577920,6143455,22,7,True,True
28.0, CONDUCTOR,URBANA, CAIDA, MIERCOLES,8,MOTO CON CASCO,575675,6144845,22,7,False,False
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,8,MOTO CON CASCO,576890,6144295,22,7,True,True
60.0, PEATON,SUBURBANA, CAIDA, MIERCOLES,10,MOTO,579040,6143805,22,7,False,True
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,13,MOTO CON CASCO,579525,6141005,22,7,False,True
28.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,MOTO CON CASCO,577370,6136950,22,7,False,True
53.0, PEATON,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,MOTO,579090,6142280,22,7,False,True
28.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,CAMIONETA,579090,6142280,22,7,True,True
57.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,AUTO,579090,6142280,22,7,True,True
54.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,16,AUTO,573035,6137305,22,7,True,True
15.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, MIERCOLES,16,MOTO,571090,6142775,22,7,False,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,MOTO CON CASCO,571960,6140975,22,7,True,False
41.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,MOTO CON CASCO,584460,6149215,22,7,False,True
23.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,MOTO,579925,6148790,22,7,False,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,MOTO,579925,6148790,22,7,True,True
36.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,AUTO,572225,6148865,22,7,True,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,MOTO,581840,6138360,22,7,True,True
27.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,19,CAMIONETA,579075,6142085,22,7,True,True
36.0, CONDUCTOR,SUBURBANA, ATROPELLO DE ANIMALES, MIERCOLES,19,MOTO,578035,6141605,22,7,True,True
28.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,21,MOTO CON CASCO,580040,6138260,22,7,True,True
24.0, PASAJERO,SUBURBANA, CAIDA, MIERCOLES,23,MOTO CON CASCO,579835,6151845,22,7,False,True
27.0, CONDUCTOR,URBANA, CAIDA, JUEVES,3,MOTO CON CASCO,570830,6147655,23,7,True,True
21.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,7,MOTO,573880,6143925,23,7,True,True
10.0, PEATON,SUBURBANA, DESPISTE, JUEVES,10,MOTO,575445,6137735,23,7,False,True
21.0, CONDUCTOR,URBANA, COLISION CON OBSTI�CULO EN CALZADA, JUEVES,11,MOTO CON CASCO,572355,6140645,23,7,True,False
40.0, CONDUCTOR,RURAL, DESPISTE, JUEVES,11,AUTO,564150,6152300,23,7,True,True
27.0, CONDUCTOR,URBANA, CAIDA, JUEVES,8,MOTO CON CASCO,573525,6143090,23,7,True,True
37.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,13,AUTO,574695,6138250,23,7,False,True
32.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,14,CAMIONETA,575515,6140700,23,7,False,True
53.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,18,AUTO,576430,6138460,23,7,False,True
64.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,18,MOTO CON CASCO,581220,6140985,23,7,False,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,19,MOTO CON CASCO,578515,6142670,23,7,True,False
45.0, CONDUCTOR,URBANA, CAIDA, JUEVES,18,BICICLETA,563155,6146900,23,7,True,True
41.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,18,MOTO CON CASCO,585875,6138245,23,7,True,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,MOTO CON CASCO,577910,6136270,23,7,True,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,19,BICICLETA,577045,6145005,23,7,False,True
59.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,19,MOTO,574630,6143095,23,7,False,True
22.0, CONDUCTOR,URBANA, DESPISTE, JUEVES,21,MOTO CON CASCO,580405,6141380,23,7,True,True
42.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,22,MOTO CON CASCO,578580,6137530,23,7,True,False
21.0, PASAJERO,URBANA, DESPISTE, JUEVES,22,AUTO,576740,6134555,23,7,False,True
21.0, CONDUCTOR,URBANA, DESPISTE, JUEVES,22,AUTO,576740,6134555,23,7,True,True
23.0, CONDUCTOR,URBANA, DESPISTE, VIERNES,3,AUTO,568365,6146360,24,7,False,False
27.0, PASAJERO,SUBURBANA, DESPISTE, VIERNES,3,AUTO,568365,6146360,24,7,False,False
41.0, CONDUCTOR,URBANA, CAIDA, VIERNES,5,MOTO CON CASCO,577945,6139940,24,7,True,True
33.0, CONDUCTOR,URBANA, CAIDA, VIERNES,5,MOTO CON CASCO,579965,6143860,24,7,False,True
18.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,13,MOTO CON CASCO,572355,6142955,24,7,True,True
41.0, CONDUCTOR,SUBURBANA, CAIDA, VIERNES,12,BICICLETA,577465,6137885,24,7,False,True
42.0, CONDUCTOR,SUBURBANA, CAIDA, VIERNES,12,BICICLETA,577465,6137885,24,7,False,True
79.0, PASAJERO,URBANA, CAIDA, VIERNES,15,OMNIBUS,578075,6139060,24,7,False,True
31.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,18,CAMION,577355,6143885,24,7,True,True
40.0, CONDUCTOR,URBANA, CAIDA, VIERNES,23,MOTO CON CASCO,578965,6148220,24,7,True,True
41.0, PEATON,URBANA, ATROPELLO DE PEATON, VIERNES,21,MOTO,571170,6145025,24,7,True,True
46.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, SABADO,8,MOTO CON CASCO,578090,6141765,25,7,False,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,8,AUTO,570245,6142100,25,7,True,True
28.0, CONDUCTOR,SUBURBANA, CAIDA, SABADO,10,MOTO CON CASCO,577585,6136685,25,7,True,True
50.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,11,MOTO CON CASCO,576160,6137310,25,7,True,True
35.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,10,MOTO CON CASCO,577940,6140315,25,7,True,True
7.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, SABADO,12,MOTO CON CASCO,571400,6143160,25,7,False,True
28.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, SABADO,12,MOTO CON CASCO,571400,6143160,25,7,False,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,12,MOTO CON CASCO,584225,6139760,25,7,True,True
36.0, CONDUCTOR,URBANA, CAIDA, SABADO,13,MOTO,572900,6145985,25,7,False,True
25.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, SABADO,13,MOTO CON CASCO,566575,6143440,25,7,True,True
60.0, CONDUCTOR,URBANA, DESPISTE, SABADO,14,MOTO CON CASCO,573820,6137720,25,7,True,True
27.0, CONDUCTOR,URBANA, DESPISTE, SABADO,14,MOTO CON CASCO,573970,6142615,25,7,True,True
33.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,16,AUTO,576585,6134525,25,7,True,True
69.0, CONDUCTOR,URBANA, CAIDA, SABADO,17,MOTO CON CASCO,573735,6140220,25,7,True,True
19.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,16,MOTO CON CASCO,571460,6147350,25,7,False,True
16.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,16,MOTO CON CASCO,571460,6147350,25,7,True,True
27.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,16,MOTO CON CASCO,572225,6148865,25,7,True,True
14.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,15,AUTO,579905,6138050,25,7,False,True
48.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,AUTO,577590,6136070,25,7,False,True
83.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,AUTO,577590,6136070,25,7,True,True
